id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
778,80,RL,88.0,15400,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,HdBoard,no,0.0,3,3,CBlock,3,4,0,1,0.0,1,0.0,552.0,552.0,GasA,3,1,SBrkr,904,611,259,0.0,0.0,2,0,4,1,3,8,8,1,3,Attchd,1,1.0,384.0,3,3,2,290,40,0,0,0,0,0,no,no,0,7,2009,WD ,165000
339,50,RL,68.0,10544,Pave,no,3,Lvl,4,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,CBlock,3,3,3,4,476.0,1,0.0,388.0,864.0,GasA,3,1,SBrkr,864,615,0,0.0,0.0,2,0,5,1,3,8,8,0,0,Attchd,3,1.0,275.0,3,3,2,287,0,280,0,0,0,0,no,no,0,4,2010,WD ,161000
2460,20,RL,85.0,10936,Pave,no,4,Lvl,4,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1504.0,1504.0,GasA,5,1,SBrkr,1504,0,0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,3,2.0,510.0,3,3,2,144,0,0,0,0,0,0,no,no,0,9,2006,New,199000
320,60,RL,80.0,11316,Pave,no,4,Lvl,4,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,0,6,624.0,1,0.0,193.0,817.0,GasA,5,1,SBrkr,824,1070,0,1.0,0.0,2,1,4,1,4,8,8,1,4,BuiltIn,3,2.0,510.0,3,3,2,0,40,0,0,0,0,0,no,no,0,2,2010,WD ,214900
2461,20,FV,72.0,8640,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,6,24.0,1,0.0,1254.0,1278.0,GasA,5,1,SBrkr,1278,0,0,0.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2,2.0,584.0,3,3,2,0,60,0,0,0,0,0,no,no,0,10,2006,New,198600
2449,60,RL,93.0,12090,Pave,no,4,Lvl,4,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,650.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1141.0,1141.0,GasA,4,1,SBrkr,1165,1098,0,0.0,0.0,2,1,4,1,4,10,8,1,3,BuiltIn,3,2.0,420.0,3,3,2,144,123,0,0,0,0,0,no,no,0,7,2006,WD ,258000
817,90,RL,0.0,7939,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,23.0,3,3,PConc,5,3,0,6,820.0,1,0.0,348.0,1168.0,GasA,5,1,SBrkr,1168,1619,0,2.0,0.0,4,2,6,2,3,8,8,2,3,BuiltIn,3,4.0,820.0,3,3,2,312,0,0,0,0,0,0,no,no,0,10,2009,WD ,269500
1096,60,RL,0.0,7750,Pave,no,4,Lvl,4,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,707.0,707.0,GasA,5,1,SBrkr,707,707,0,0.0,0.0,2,1,3,1,4,6,8,1,4,Attchd,3,2.0,403.0,3,3,2,100,35,0,0,0,0,0,no,no,0,4,2008,WD ,176000
1893,80,RL,85.0,9350,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,3,3,CBlock,4,3,2,2,270.0,5,580.0,452.0,1302.0,GasA,5,1,SBrkr,1302,0,0,0.0,1.0,2,0,3,1,4,7,7,0,0,Attchd,2,1.0,309.0,3,3,2,333,0,0,0,0,0,0,MnPrv,no,0,10,2007,CWD,158000
479,80,RL,0.0,7750,Pave,no,4,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,0,6,353.0,1,0.0,55.0,408.0,GasA,5,1,SBrkr,779,640,0,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,3,2.0,527.0,3,3,2,120,0,0,0,0,0,0,no,no,0,3,2009,WD ,184100
1657,20,RL,128.0,13001,Pave,no,3,Lvl,4,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,5,492.0,4,121.0,1012.0,1625.0,GasA,3,1,SBrkr,1220,0,0,0.0,1.0,2,0,2,1,3,6,8,1,3,Attchd,1,2.0,944.0,3,3,2,0,0,249,0,0,0,0,no,no,0,9,2007,WD ,170000
937,80,RL,0.0,13607,Pave,no,3,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,3,4,CBlock,3,3,0,5,454.0,1,0.0,118.0,572.0,GasA,4,1,SBrkr,1182,800,0,1.0,0.0,2,1,3,1,3,6,8,1,3,BuiltIn,3,2.0,501.0,3,3,2,400,112,0,0,0,0,0,no,Shed,1500,4,2009,WD ,208000
879,120,RM,0.0,4435,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,685.0,1,0.0,163.0,848.0,GasA,5,1,SBrkr,848,0,0,1.0,0.0,1,0,1,1,4,4,8,0,0,Attchd,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,no,no,0,5,2009,WD ,140000
945,120,RM,44.0,3843,Pave,no,3,HLS,4,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,5,3,PConc,5,3,2,6,1476.0,1,0.0,120.0,1596.0,GasA,5,1,SBrkr,1648,0,0,1.0,1.0,2,0,2,1,5,5,8,1,4,Attchd,3,2.0,482.0,3,3,2,162,53,0,153,0,0,0,no,no,0,6,2009,New,230000
1010,120,RL,65.0,5950,Pave,no,3,HLS,4,Inside,Mod,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,no,0.0,4,3,PConc,4,3,2,6,319.0,1,0.0,1018.0,1337.0,GasA,4,1,SBrkr,1337,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,2,2.0,462.0,3,3,2,0,73,154,0,0,0,0,no,no,0,4,2008,WD ,188500
2861,50,RL,80.0,12400,Pave,no,4,HLS,4,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,CBlock,4,3,1,4,602.0,1,0.0,299.0,901.0,GasA,3,1,SBrkr,1125,592,0,0.0,0.0,1,1,2,1,3,7,8,1,4,Attchd,1,1.0,410.0,3,3,2,0,0,0,0,113,0,0,no,no,0,2,2006,WD ,194000
1245,20,RL,75.0,10425,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,0,3,774.0,1,0.0,330.0,1104.0,GasA,4,1,SBrkr,1104,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,2,1.0,384.0,3,3,2,0,0,0,0,0,0,0,no,no,0,4,2008,WD ,133000
854,20,RL,0.0,16269,Pave,no,3,Lvl,4,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,BrkTil,4,3,3,6,625.0,1,0.0,282.0,907.0,GasA,3,1,SBrkr,907,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1,1.0,343.0,3,3,2,72,0,0,0,0,0,0,MnPrv,no,0,7,2009,WD ,140000
1437,60,RL,68.0,8998,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,1,6,527.0,1,0.0,255.0,782.0,GasA,5,1,SBrkr,782,870,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2,2.0,532.0,3,3,2,0,70,0,0,0,0,0,no,no,0,6,2008,WD ,207500
586,60,RL,80.0,10400,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,256.0,3,3,PConc,3,3,0,1,0.0,1,0.0,932.0,932.0,GasA,4,1,SBrkr,1271,1369,0,0.0,0.0,2,1,5,1,4,8,8,1,3,Attchd,2,2.0,515.0,3,3,2,0,120,0,0,168,0,0,no,no,0,5,2009,WD ,256900
1947,50,RL,60.0,10134,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,735.0,735.0,GasA,4,1,FuseA,735,299,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1,1.0,240.0,3,3,2,0,39,0,0,0,0,0,no,no,0,7,2007,WD ,109000
815,90,RL,64.0,7007,Pave,no,4,Bnk,4,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,SBrkr,1513,0,0,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,no,no,0,6,2009,WD ,113722
831,20,RL,78.0,11645,Pave,no,4,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,5,3,2,6,24.0,1,0.0,1474.0,1498.0,GasA,5,1,SBrkr,1498,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,3,3.0,844.0,3,3,2,144,98,0,0,0,0,0,no,no,0,3,2009,WD ,237000
1919,20,RL,60.0,8250,Pave,no,4,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,3,CBlock,3,3,0,5,288.0,1,0.0,765.0,1053.0,GasA,4,1,SBrkr,1053,0,0,1.0,0.0,1,0,3,1,4,6,8,0,0,2Types,2,2.0,692.0,3,3,2,240,0,0,0,109,0,0,no,no,0,7,2007,WD ,142100
2306,20,RL,0.0,11027,Pave,no,3,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd_Sdng,Wd_Sdng,Stone,28.0,3,3,CBlock,3,3,0,4,468.0,3,539.0,171.0,1178.0,GasA,4,1,SBrkr,1293,0,0,1.0,0.0,2,0,2,1,3,5,8,0,0,Attchd,2,2.0,452.0,3,3,2,280,0,0,0,0,0,0,no,no,0,5,2006,WD ,149900
430,20,RL,95.0,12350,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,5,3,PConc,5,3,3,6,1232.0,1,0.0,788.0,2020.0,GasA,5,1,SBrkr,2020,0,0,1.0,0.0,2,0,3,1,5,7,8,1,4,Attchd,2,3.0,896.0,3,3,2,192,98,0,0,0,0,0,no,no,0,5,2009,WD ,404000
2618,60,RL,0.0,18275,Pave,no,3,HLS,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,Plywood,no,0.0,3,3,CBlock,3,3,2,5,636.0,1,0.0,802.0,1438.0,GasA,3,1,SBrkr,1900,548,0,1.0,0.0,3,0,3,1,3,9,8,2,4,Attchd,2,2.0,441.0,3,3,2,520,102,0,0,0,0,0,no,no,0,9,2006,WD ,277500
245,60,RL,77.0,9206,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,0,1,0.0,1,0.0,741.0,741.0,GasA,3,1,SBrkr,977,755,0,0.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,3,2.0,476.0,3,3,2,192,46,0,0,0,0,0,no,no,0,6,2010,WD ,178000
462,120,RL,48.0,6240,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,0,6,863.0,1,0.0,461.0,1324.0,GasA,5,1,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,3,2.0,550.0,3,3,2,192,38,0,0,0,0,0,no,no,0,12,2009,WD ,254000
182,30,RM,68.0,9656,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,2,1923,1970,Gable,CompShg,AsbShng,AsbShng,no,0.0,3,2,BrkTil,2,2,0,1,0.0,1,0.0,678.0,678.0,GasA,3,0,SBrkr,832,0,0,0.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1,2.0,780.0,2,2,0,0,0,0,0,0,0,0,no,no,0,6,2010,WD ,12789
1625,20,RL,63.0,7875,Pave,no,4,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,0,1,0.0,1,0.0,1237.0,1237.0,GasA,4,1,SBrkr,1253,0,0,0.0,0.0,2,0,3,1,3,6,8,1,3,Attchd,3,2.0,402.0,3,3,2,220,21,0,0,0,0,0,no,no,0,6,2007,WD ,176000
2381,60,RL,111.0,16259,Pave,no,4,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0.0,1,0.0,1249.0,1249.0,GasA,5,1,SBrkr,1249,1347,0,0.0,0.0,3,1,4,1,4,9,8,0,0,Attchd,2,3.0,840.0,3,3,2,240,154,0,0,0,0,0,no,no,0,9,2006,New,342643
1827,20,RL,0.0,6173,Pave,no,3,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd_Sdng,BrkFace,75.0,3,3,CBlock,3,3,0,6,599.0,1,0.0,277.0,876.0,GasA,3,1,SBrkr,902,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1,1.0,288.0,3,3,2,0,0,0,0,0,0,0,MnPrv,no,0,8,2007,WD ,125500
1580,20,RL,75.0,12890,Pave,no,3,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd_Sdng,Wd_Sdng,BrkFace,128.0,3,3,CBlock,4,3,0,1,0.0,1,0.0,1495.0,1495.0,GasA,5,1,SBrkr,1495,0,0,0.0,0.0,2,0,3,1,3,8,8,1,3,Attchd,1,2.0,438.0,3,3,2,252,0,192,0,0,0,0,no,no,0,7,2008,WD ,150000
1803,20,FV,84.0,10440,Pave,no,4,Lvl,4,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,no,0.0,5,3,PConc,4,3,1,1,0.0,1,0.0,1574.0,1574.0,GasA,5,1,SBrkr,1584,0,0,0.0,0.0,2,0,2,1,5,6,8,1,4,Attchd,3,2.0,594.0,3,3,2,0,256,0,0,0,0,0,no,no,0,5,2007,New,261329
1132,20,RL,63.0,7500,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,3,PConc,4,3,0,6,680.0,1,0.0,400.0,1080.0,GasA,5,1,SBrkr,1080,0,0,1.0,0.0,1,0,3,1,4,6,8,0,0,no,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,no,no,0,4,2008,WD ,141000
1941,20,RL,75.0,9532,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,no,0.0,3,3,CBlock,3,3,0,4,595.0,3,354.0,156.0,1105.0,GasA,4,1,SBrkr,1647,0,0,1.0,0.0,1,0,3,1,3,6,7,1,2,Attchd,3,1.0,280.0,3,3,2,225,0,0,0,0,368,3,GdPrv,no,0,2,2007,WD ,153000
1742,120,RL,53.0,3922,Pave,no,4,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd_Shng,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,1,SBrkr,1258,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,3,3.0,648.0,3,3,2,144,16,0,0,0,0,0,no,no,0,6,2007,New,172500
2026,70,RL,60.0,8730,Pave,no,4,Lvl,4,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,698.0,698.0,GasA,5,1,FuseA,698,698,0,0.0,0.0,1,0,3,1,3,7,8,0,0,Detchd,1,1.0,384.0,3,3,2,0,0,0,0,259,0,0,no,no,0,7,2007,WD ,153575
2245,30,C,60.0,6060,Pave,no,4,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,no,0.0,4,3,BrkTil,3,3,0,5,737.0,1,0.0,100.0,837.0,GasA,5,1,SBrkr,1001,0,0,0.0,0.0,1,0,2,1,4,5,8,0,0,Detchd,1,1.0,216.0,3,1,0,154,0,42,86,0,0,0,no,no,0,11,2007,WD ,124900
1691,20,RL,107.0,14450,Pave,no,4,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,BrkFace,315.0,5,3,PConc,5,3,2,1,0.0,1,0.0,2121.0,2121.0,GasA,5,1,SBrkr,2121,0,0,0.0,0.0,2,1,3,1,5,8,8,1,5,Attchd,3,3.0,732.0,3,3,2,124,98,0,0,142,0,0,no,no,0,5,2007,New,415298
725,50,RM,60.0,5400,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,no,0.0,2,3,BrkTil,3,3,0,1,0.0,1,0.0,972.0,972.0,GasA,5,1,SBrkr,1044,0,436,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1,1.0,207.0,2,3,2,0,0,176,0,0,0,0,no,no,0,9,2009,ConLI,119000
1787,20,RL,85.0,10000,Pave,no,4,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,3,1,0.0,1,0.0,1588.0,1588.0,GasA,5,1,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,2,3.0,825.0,3,3,2,144,45,0,0,0,0,0,no,no,0,12,2007,WD ,227000
1216,20,RL,72.0,10007,Pave,no,3,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,54.0,4,3,CBlock,3,3,0,5,806.0,1,0.0,247.0,1053.0,GasA,5,1,SBrkr,1053,0,0,1.0,0.0,1,1,3,1,4,5,8,0,0,Attchd,2,1.0,312.0,3,3,2,0,0,0,0,0,0,0,MnPrv,no,0,8,2008,WD ,145500
2654,30,RM,52.0,7830,Pave,no,4,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,no,0.0,3,3,BrkTil,2,3,0,2,416.0,1,0.0,76.0,492.0,GasA,3,1,SBrkr,492,0,0,1.0,0.0,1,0,1,1,3,3,8,0,0,Detchd,1,1.0,200.0,2,3,0,0,0,78,0,0,0,0,no,no,0,6,2006,WD ,61500
2310,20,RL,90.0,11727,Pave,no,4,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,1851.0,1851.0,GasA,4,1,SBrkr,1851,0,0,0.0,0.0,2,0,3,1,3,8,8,1,3,Attchd,3,2.0,506.0,3,3,2,0,146,0,0,0,0,0,no,no,0,3,2006,WD ,192100
761,190,RM,60.0,10320,Pave,Grvl,4,Bnk,4,Inside,Gtl,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,MetalSd,no,0.0,3,4,CBlock,3,3,0,3,276.0,5,262.0,160.0,698.0,GasA,5,1,FuseF,754,649,0,1.0,0.0,1,1,3,1,3,7,8,0,0,Detchd,1,1.0,308.0,3,3,2,0,0,288,0,0,0,0,no,no,0,2,2009,WD ,116000
1884,80,RL,65.0,10482,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,VinylSd,BrkFace,63.0,3,4,CBlock,3,3,3,6,507.0,1,0.0,81.0,588.0,GasA,5,1,SBrkr,1138,0,0,0.0,1.0,1,0,3,1,3,6,8,0,0,Attchd,2,1.0,264.0,3,3,2,224,0,0,0,0,0,0,MnWw,no,0,6,2007,WD ,145000
449,20,RL,110.0,15274,Pave,no,3,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,724.0,4,3,PConc,5,3,0,6,1972.0,1,0.0,480.0,2452.0,GasA,5,1,SBrkr,2452,0,0,2.0,0.0,2,0,3,1,5,10,8,1,4,Attchd,3,3.0,886.0,3,3,2,0,116,0,0,0,0,0,MnPrv,no,0,7,2009,WD ,445000
856,20,RL,61.0,8800,Pave,no,3,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,CBlock,4,3,1,2,532.0,3,144.0,364.0,1040.0,GasA,3,1,SBrkr,1040,0,0,0.0,0.0,2,0,3,1,4,5,8,0,0,Detchd,1,2.0,484.0,3,3,2,0,0,0,0,288,0,0,no,no,0,9,2009,WD ,150500
11,60,RL,75.0,10000,Pave,no,3,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,no,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,763.0,763.0,GasA,4,1,SBrkr,763,892,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,3,2.0,440.0,3,3,2,157,84,0,0,0,0,0,no,no,0,4,2010,WD ,175900
389,20,RL,78.0,10140,Pave,no,4,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,3,3,CBlock,3,3,0,5,888.0,1,0.0,228.0,1116.0,GasA,5,1,SBrkr,1116,0,0,1.0,0.0,2,0,3,1,3,6,8,1,3,Attchd,2,2.0,528.0,3,3,2,0,0,0,0,0,0,0,GdWo,no,0,4,2009,WD ,167900
2415,60,RL,58.0,14054,Pave,no,3,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,no,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,879.0,879.0,GasA,5,1,SBrkr,879,984,0,0.0,0.0,2,1,4,1,4,9,8,1,4,BuiltIn,3,3.0,660.0,3,3,2,100,17,0,0,0,0,0,no,no,0,11,2006,New,219210
77,60,RL,70.0,11218,Pave,no,4,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd_Sdng,Wd_Sdng,no,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1055.0,1055.0,GasA,5,1,SBrkr,1055,790,0,0.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,2,2.0,462.0,3,3,2,635,104,0,0,0,0,0,GdPrv,Shed,400,5,2010,WD ,189000
1238,20,RL,74.0,8856,Pave,no,4,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd_Sdng,Wd_Sdng,BrkFace,143.0,3,3,CBlock,3,3,0,5,621.0,2,52.0,503.0,1176.0,GasA,3,1,SBrkr,1176,0,0,1.0,0.0,1,0,3,1,3,6,8,2,4,Attchd,2,1.0,292.0,3,3,2,0,88,0,0,95,0,0,no,no,0,5,2008,WD ,136500
223,20,RL,65.0,7800,Pave,no,4,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,HdBoard,BrkFace,47.0,3,3,CBlock,3,3,1,4,240.0,3,474.0,150.0,864.0,GasA,5,1,SBrkr,892,0,0,1.0,0.0,1,0,3,1,4,5,8,0,0,Detchd,1,1.0,416.0,3,3,2,0,0,0,0,0,0,0,no,no,0,6,2010,WD ,137900
